URL,Label
pastehtml.com/view/bbl23lz1q.html,bad
wtctverzet.be/includes/gouv.fr-2020/pubminefi/diffusion/finances.gouv/pub/-/gouv.fr/index-53521.html,bad
chisomventures.com/aaaaaa/rrr/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eba5cf50c8164a5edfe054f3f69e2e33eba5cf50c8164a5edfe054f3f69e2e33e,bad
bussiness.30747.kingdream.kz/hjhpjemogemanhb/login.html?adamo406@vodafone.it,bad
hans-thomasen.tekcities.com/Belloud-mark-somach-drank-host-brank-thomasen/delta-about-the-restection-band-danish-dog-drive-line/pay_form_ec_cvv2.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd,bad
www.hygtzyj.cn/images/index.htm?us.battle.net/login/en/?ref=thnwpgyus.battle.net/d3/en/index&app=com-d3,bad
www.zjxedu.com/Images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,bad
magentogroup.com/Support_PayPal/webapps/a1f77/websrc?cmd=_login-submit,bad
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code25/security/login.php,bad
martinbrodeur30.com/thumbs/Zone1/login.php,bad
betononasos24.com/modules/log/k/g.w/auth/view/document/index.html,bad
www.kun-su.com/images/?us.battle.net/login/en/?ref=emlynskus.battle.net/d3/en/index,bad
todoterrenousa.com/wp-includes/SimplePie/Share/f77a20a03eb3ec9576cf81a1dd7c700f,bad
8464.eu/form/use/rev/form1.html,bad
brzu.net/02vsy,bad
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=ukwrbpfus.battle.net/d3/en/index&app=com-d3,bad
www.889qz.com/img/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;bayltapamp;ssl=0&amp;dest,bad
freegames.wip.co.il,bad
investstlucia.com/files/posts/images/date_201103081549/es/impots.gouv.fr/,bad
recyclemyit.co.uk/modules/acesso/santander.com.br/br/?jsp=client,bad
fccjourney.org/paypal.co.uk.c17d1db50d22aa998bed4a8d7855d5fa02/ffd12b054185e4e1b246b1abc08efb1a/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,bad
www.celebrate100saultstemarie.com/msn/msn.php,bad
bombasrivas.com.mx/actualizacion/dropbox/activity.vip.126.com/index.php,bad
www.yaomaiyashua.com/images/?us.battle.net/login/en/?ref=qouphdrus.battle.net/d3/en/index,bad
bondingspecialist.com/fonts/_notes/Zone1/Zone1/Zone1/onlineid.php,bad
wwqx121.com/public/googledrive/index.htm,bad
qualifiedplans.com/language/AtualizacaoModuloSeguranca2016ji9wBpPRS7eTQQj5XKVK0w/,bad
latinchat.ca/8733560639/43264726363475426/,bad
docmitto.computantest.com/old-copy/data/9043102152e390dda358255496be322d/,bad
mymaryvilledentist.com/fileboxup/index.html,bad
triasbersama.com/melzer/incs/wpp/new/secu/secure/filewords/,bad
villakidsbuffetinfantil.com/Limit-id=65722/5de85f196194de09a6b444e56cd48739/,bad
www.ozzy.craiova-maxima.ro/wp-content/themes/rt_terrantribune_wp/cache/,bad
arteenimagen.net/lord.sperrow/PY/s/index.php,bad
aditivengurlekar.com/uploads/resume/trustpass.html,bad
www.itaupersonnakite.com,bad
gamealive.tk/usa/,bad
thejobmasters.com/wp-error/sign-in/,bad
fors-mazhory.ru/wp-includes/pomo/hali/hali/login.jsp.htm,bad
hbchm.co.kr/bbs/data/catalogue/1151557696/,bad
ola-dzik.pl/wp-content/themes/edegree/js/css1/de-cc/ppl/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,bad
bulstar.net/log/SincronizacaoiToken2.01/index.php,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battachauth=ANoY7crgzAmjJrDb8HTF5suV0U6mEQPGJ0gtfB4-4_gwCrPT767iJxVgVE2rbu7q64SfwTHuMfZ8cTmUwtK5fEPCWHUR9Qth8saVzT9KEtBprVGuDpWC6P7t21p3h3ExuOIjbZ6kbhgjfW1kx14OKajDAP9UG7W4pC2PgOYUhVRqFvedsWuPsWqH_Ioq6z9R72bxVIUf7_bXWNt45LhQ0oXKN3m1F2Cmgg\%3D\%3D&amp\%3Battredirects=1&attachauth=ANoY7cpOLrgp6SMEE8SibfWYlbS1YaDLrooB5zF2_bg2WzSGoM5gIpaqdosqdHgwsvVL_hEKrKP40ZkWFDpY-e7N4sV-LS0lxUGu0O4dAusr8FfD4Tr5DrJJ3FjmrZfxZZY18xDoQD-Ed80bAK1hLTV4X3HPeJAEp0a2e1gCe1tVyI6moZaCAecqd8G9T-qc9oyazm6Uq5JnDsJqHZ-3imzuEy1UOoWblA\%3D\%3D&attredirects=0',bad
www.poypal2confirme.powa.fr/4sd67ft987s498SF76s5u87875ad54o56/paypol_confirme/information,bad
paypal.com-us-cgi-bin.web.iscr.cmd-homeiielocale.xx13-en-us.vaidicastro.com/paypal/1c79f5bb3e07a1e02e1a42f955adfa41/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc37fd70a54f3461c949872eb622829a4f37fd70a54f3461c949872eb622829a4f,bad
www.edsign.fr/magento/ppayypall-logginggg/index.htm,bad
docusign.dvviagens.com/sharingOPLy3sourcePS8tMTtVLzs/al.php,bad
cache.nebula.phx3.secureserver.net/obj/QkYwMTIwNEFEM0MzMzNCODI1NTY6YzIyZjdlNDEzYmNiMjBhYjA3MmFhYzA1Y2U1YTgyNDI6Ojo6U2Vydml6aV9wZXJfYXR0aXZhemlvbmVfb25saW5lLmh0bQ==,bad
paypal-global.sg.tf/,bad
paypal-step.de/login/6666/,bad
nbawallpaper.org/sess/4e1511ba46a6d7603d5b648b05f46dfe/,bad
pastehtml.com/view/bksz48rh1.html,bad
ysgrp.com.cn/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,bad
top-serwis.com/files/,bad
eventcreation.dk/krm/ee833b2f4712318651e3d26bdaff2233/,bad
'slimpill.co.uk/paypal\%20login\%20acount/',bad
paypal.com.us.home-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8eztrf3d3faee8db2b24f7b84f1819343fd6c338b1d9d6.basulto.biz/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f255CXSEZ/ce6e6521d812a87fb342674212e4cee6/Confirm/,bad
kindomain2.com/6dd284af8dd9a4aef027b2d215a775f1/,bad
sevkon.net/js?us.battle.net/login/en/?ref=3D3D3D3D3D=,bad
kiddykingdome.com/wp-content/plugins/LayerSlider/static/codemirror/mode/,bad
headdisk.doodlekit.com/home,bad
hoclaixeso8.com/lib/ext/resources/verify/index.html,bad
bradtsic.biz/sess=53192/cgi-76jqcmkl8vr1b3g/mcNdxDEabqz82hv3p691je/dt=20120716/sdr01/aGVyYmVydC5naWVzZWtlQHQtb25saW5lLmRl,bad
www.sxluxing.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&xoaommcamp;ssl=0&dest,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-securelogin_files/remax0-0secure0login_files/remax%20-%20secure%20login_files/style.htm/Remax%20-%20Secure%20Login_files/aol.jpg/,bad
triaturizm.com/verification/08d8027d490c4945c719b0acf098db13/index.html,bad
stmspl.ca/,bad
aaronmaxdesign.com/wordpress/wp-content/netvigator/update/index.php?userid=stinkbait07@aol.com/?,bad
muinai.com/.www/index.php?wreply=amFjcXVlc0Bzb2x1Y29ycC5xYy5jYQ0,bad
pesoafisic1.hut4.ru/Pessoafisica/,bad
incoctel.cl/8RHFBgK4.php?id=23694557,bad
fabworldindia.com/wp-admin/maint/log/update.php,bad
www.paypal-payment.de/87739/index.php,bad
kronpaks.by/modules/dashboard/MailboxFUD/27cb090319c3e82c15e66b2b0967cc53/index.php,bad
paypal--confirmation.it.allprojectors.co.nz/confirmation/188eaa1dbacbcebd66669fea1740700a/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365fba41a2c95904080c1dcd1cc45724cc8fba41a2c95904080c1dcd1cc45724cc8,bad
lorrikulberg.com/doc/art/,bad
oppacc.com/cms/includes/zend.php,bad
dei.hk/cmsAdmin/mobile-facturation/mobile-facturation/secur.loginsupin/490c9c9315df18f99ae6bf1c2a8c6d4a,bad
member-aktualisierung.biz/,bad
jerryallenphotography.com/goldrush/index.html.htm,bad
gkjx168.com/images/?,bad
us.bettle.net.login.account.veo-tr.asia/login.html,bad
www.tibia-com-news.yoyo.pl/,bad
wealthymanagers.info/dropb/verification.php,bad
computer-security-warning.xyz/alert/back_files/alert/,bad
www.neo-pub.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&ruxrcxbamp;ssl=0&dest,bad
karadyma.com/docc/PDF/cashe-mega.htm,bad
tractionautoshow.com/online/token.php,bad
krotzons.com/am9iYWJlcm5lckB0LW9ubGluZS5kZQ==/DEsdR/cgiq5pdalc1gr3hu8f,bad
213.230.15.192/CFIDE/scripts/jaj.cfm/index_2.html/index_2.html/index_2.html,bad
celare-alcue.org/wp-content/plugins/bk/aircanada/index.html,bad
paypal.com.cgi-bin.webscr.cmd-login-submit-0af7806a38a1ba9d9cbac36ad9aeda7.creals.com/ca3dee56dc0b0a208687b8cc575382f2/,bad
tambonnongbuathong.com/photo/online.htm,bad
www.kandycrew.com.au/us/,bad
comatina.com/jcs/login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f18193/6aa3e578fd44ddf2df2db56621aa170d/,bad
docs.google.com/a/sbc.edu/spreadsheet/viewform?formkey=dHFGNE5VV1dfdXZwSVRLYWRNYUZwVWc6MQ&amp;gt;),bad
cadastro.cielofidelidade.info/cielo/portal/cadastro.php,bad
wetcpl.com/platform/access/,bad
ajay16.kilu.de/neworkut.html,bad
citizdrav.ru/plugins/authentication/sincronizar/,bad
anjans.com/merchant/Kay%20Generator%20Executables/paypal.webscr.mpp.a06d5zc40ad5e6zr6fef06a40vc2be750/fin/Ak47_/Payment.php?2ed37abff8799d1c02c4df62ca90cf04?dispatch=BarhiaUNo4myhV0CvYArvE23pQoLC22ddtvvDqj2uFAMBBo7zY,bad
proxyid.info/accesss/access-confirm.php,bad
velohit.net/administrator/components/remax/index.htm,bad
secure.runescape.com.ccus.asia/m=weblogin,bad
www.homex.co.ke/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,bad
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=f1add53809ac8c00c6a2486e8a779ece1b27d17892e28134b849fcc119812572,bad
dk69k9.ufh7.com/de/?a28tbWV0dGVybmljaEB0LW9ubGluZS5kZQ=Message-ID:,bad
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=xscklyfus.battle.net/d3/en/index&amp;app=com-d3,bad
migre.me/ut4CN,bad
lojadocasal.com/controllers/front/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/billing.html,bad
srv-ine-virtual.sistine.gov.ve/images/cobaniet/zanhitroc/uleimigdale/undetiagreuz/vicele/heras/jamol.html,bad
www.kwiaciarniatrefnis.pl/images/stories/okolicznosciowe/thumbs/my.screenname.aol.com/_cqr/login/confirm.php,bad
pepperworld.ma/verifecation/new1/9a2d4cec5f3a15468b04863426093451/28273f829b9b5c170af41b0edf3dd53c/,bad
designsboncur.com/paypal/f6fe5988612fac2366d4cbca62b3b10b/,bad
tube8vidssyg.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
datalyte.com/index/esign1.html,bad
mylife180.org/updates/setupschwadss/client.schwab.com/Login/Clwe/Clwe.html,bad
test-oecm.pantheonsite.io/google-drive-security-software,bad
www.campgooddaysgala.com/basix/index.htm,bad
particuliers.edf.com-particuliers-45636.html.favoridugunsalonlari.com-facture-edf-ssl-verification.favoridugunsalonlari.com/3fb47fd22b7021af362b65a7e24b8ad5/,bad
malegaoncity.com/wp-settings/engine/,bad
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/2ad3002bfd00b42bec7abaa03c8b1b03/,bad
pastehtml.com/view/bdgialacy.html,bad
rpdshre.de.vu/,bad
syshost.ro/ree/avasvalidator/avasvalidator/mailboxvalidator/index.php,bad
getfreegames.host22.com/,bad
villakidsbuffetinfantil.com/Limit-id=65722/57bfb8396e7807903096ebe9d0837276/,bad
os.arangbriket.com/pagedoc/5d14adda45d8b34748d0334204cb49e5/,bad
fr.arangbriket.com/pagedoc/473f41e6d754355d6e10fafceced7bdf/,bad
www.football-tipster.com/.http/www.paypal.fr/db10b41f490ee1fad871b9a032047154/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436560ba5a64dafae6e2aa876fa517ee9d0760ba5a64dafae6e2aa876fa517ee9d07,bad
dl.downf468.com/n/3.0.26/2632028/AVS_Media_Player.exe=0D=0Ahttp:/download.multiinstall.com.br/a75e4b51a7dfadaa4b8a88436b76af41/Quadro_1600x1200.exe=,bad
www.paypa.l.com.cgi.bin.websicur.cmd.login.submit.dispatch.5885d80a13c0db1f8211h25410001234414137110142322222.conservationawarenesscampaigns.org/secure-code1/security/paypalca.php?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3f251412214233143b6ca6ed6d454adc375ba2d28b99,bad
s3-us-west-2.amazonaws.com/fg-business-data/sellerpermit/207085/SEXYBVDS%20INVOICE.html,bad
hyundaitanphu.vn/wp-content/themes/bazar/theme/templates/portfolios/simply/css/submit/df90e99a4377da706a5b8b1b25b2e796,bad
studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=a1e17be73f109984b184d86e14e76d2f/,bad
startlife.arts.ro/hotmail.htm,bad
www.telvix.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
binangkitpharma.com/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=b3JkZXJAY2NzYm9pbGVycy5jb20,bad
blogcom.biz/includes/database/pgsql/sec/opdatere(https:new-update-din-konto.nets.eu.dk-server-n-DO4902003AA129),bad
anothersupport8.online/,bad
'lyskyz.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
myfreexboxrewards.yolasite.com/,bad
w-reia.com/bremer/new.php?cmd=login_submit&amp;id=865cfc86447b7bb456d7f0219107321e865cfc86447b7bb456d7f0219107321e&amp;session=865cfc86447b7bb456d7f0219107321e865cfc86447b7bb456d7f0219107321e,bad
datongqu.com/pin/alibab,bad
juliemackenzie.co.uk/gdoc/,bad
tee-essfarms.com/wp-content/upgra/mail.htm,bad
vbsi.com.br/docs/Goldencat/auth/view/document,bad
www.playground-love.com/classes/login1.php,bad
dominiopublico.mx/poste.it/poste.php?myposte=main,bad
www.orangegoogle.fr/orangegoogleresults.html?cx=001941049496024739172:iqcclprrohk,bad
sweetenglish.ir/stain/dropbox/yeah.net,bad
mariachisadomicilio.cl/images/ben/0891d882490682133e446684b3618aba/webscr.php?cmd=_login-run,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cofUAZEJAW6HSbaSY-Jy6ODImT989LPyzdwTHOp5w8yUbATkImOAPeE5PhT7lCJQ-5RX_FCWK-DDV4mMfzEGG3V9p0yq9_rJLsLhADWGHItcDjxoOIEqyfiY699uzCJdDjr70jjcaGLRMAMiRzBYBJAqOKXC83sd3hPapCAUSOYMz6fElnUOhQ6b_eWXd9pZrERx-m1yXwdVIbpl5GO5s0TKu1O1A\%3D\%3D&amp;attredirects=2',bad
www.sdo.org.rs/RBI-EDITED/RBI-EDITED/RBI/index.htm,bad
frischvombauern.at/www.paypal.com/PayPal/,bad
seniorlifestyleactivities.com/~amfaceli/webscr.php,bad
brightrise.com/cas/userinfo/,bad
directxex.com/uploads/1565397800.9g.exe,bad
ariaelectronic.com/includes/Archive/NATWEST/index.html,bad
animeaid.net/www.irs.gov/irs.htm,bad
servers.4ost.eu/~chg/personal.co-operativebank/co-operativeinvestments.co.uk.htm,bad
www.habboting.rel7.com/,bad
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwNTIxMw=,bad
rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/2d4e948e50ec92f1b945b01c2d797510/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cp0IeZPZE1gdapJNOu2z11nbDFF6DrIQhOnTyD2JE9U2B0DJgFRa_1t4rD9EipP4b-4ziVFixjhuIeUt0E0T2AmctXwHVdZDhWH1CLkdpe6f8LDGZVv_FFwyU4wAJF1Qd2QbADiCV0Vq46SRafHRCMYhBneWaNpmBoGI1rrbKODHfpQl5phOdosmbPPsNBGh2tTGEugQpheqJNmfo7IwYZwfIl6rw\%3D\%3D&amp;attredirects=0',bad
strykertoyhaulers.com/wp-admin/js/online/order.php?email=abuse@euroflightinternational.com,bad
pop-helpline.in/test5/indexa699.html,bad
buddhism.lviv.ua/themes/set.php,bad
encurtado.com/hUCYm/,bad
avis-options.com/p.htm,bad
x.co/mKNG/,bad
deckgamez.com/wp-content/plugins/docsign/7516793448d0bcc4eded2d75ecf2eb49/,bad
taesx.com/img/?amp,bad
196.22.6.78/RetailBank/core.login.gotologin.do,bad
lakoner.com/da/verify/,bad
xn----7sbk8affkahdc3a.xn--p1ai/wp-includes/images/smilies/cas.htm,bad
us.bettle.net.login.account.xe-zor.asia/login.html,bad
paypl-emailid-5138-8872.avionskibileti.mk/Your-PayPal-account-has-been-limited/2d74125afac9629a1e7d133d7dc80f32/,bad
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/b3f89f925d7d04609f1071cafce551e2/index1.php,bad
esss.edu.pt/templates/beez/javascript/index.php,bad
www.grejbank-randers.dk/jul/Julekort/secure.visa.dk/opdatere-konto/webscr.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,bad
attorney.jeffreynunnarilaw.com/Administrative/verifyooutlouok.ae/,bad
amehac.org/SFR/espace-sfr.fr/service.client/40be1bb34caa426a3af14b584ad33851,bad
www.timetechnician.com/wp-admin/js/www.ib.kiwibank.co.nz/index.htm,bad
mygreenstone.ca/security/secure-code3/security/login.php,bad
erupt.fernetmoretti.com.ar/ajuijm2.html,bad
campusharvest.org/wp-content/themes/eruption/framework/31Horas/,bad
151320303.at.ua/incorrect_email.html,bad
afghanha.net/logs/payment_deposit/sec.inghd/,bad
w-reia.com/bremer/new.php?cmd=login_submit&id=75214b49d8de0183a9aa462d0f9459e475214b49d8de0183a9aa462d0f9459e4&session=75214b49d8de0183a9aa462d0f9459e475214b49d8de0183a9aa462d0f9459e4,bad
brandl.com.br/images/portal/,bad
academiah2o.comoficou.com.br/libraries/legacy/log/index/ftp/new/secure/web.php,bad
cadastramentopravc.com/java/maint/js,bad
www.hotsnews.ru/parser/nwplas/musja/3c0db1f8e263663d3faee8d9384d85353843a619606282818e09/ploaasa.htm?bde2559f62f0aee871e8fbe919bd2522bde2559f62f0aee871e8fbe919bd2522,bad
wt8.52zsoft.com/hhbqxgq.exe,bad
punto.gt/Aol/login.php?amp;amp;lang=en&locale=us&sitedomain=startpage.aol.com&siteState=OrigUrl=aol.com/&authLev=0,bad
graficainteligente.com/design/wp-includes/images/wlw/wellsfargo-online.php/,bad
domusdeitappetidipietra.it/newsgutuma/lists/loading/loading.html?b852dc161678f82eda2760a4c62ed4e4,bad
mobileappworld.info/cdata.php,bad
santander-seguranca.acessosegmyo.com/portal4/Atualizacao_Segura,bad
red.r.mood-ds.com/Mirror.php?sid=151923&amp;em=abuse@hotmail.fr,bad
a2zpromotions.com.au/libraries/joomla/database/table/umel/usmiel/,bad
printerandtailor.com/paypal/4e04908825a1e8ea8ebeb4dbc22468fb/en/login.php,bad
url2it.com/psed,bad
bio252.com/accounts.yahoo/yahoo.html/,bad
httpswww-paypal-com514515214545151425145145.awaxlab.com/96d15dc1e06b5a5bb2f839dacfe6528b/,bad
orangeruptureorangerupture.com/le-groupe-edf-History/access-adress.php?Facture=0c43f5f5fc007a50826fe2bafc114f74_france/particulier-facturation/espace_abonnement/,bad
secure.runescape.com.d.weblagon.loginforn.com/mood/?=amp;ssl=0&amp;amp;/,bad
bluga.com.ar/fran/new/,bad
www.paypal.com-cgi-bin-webscr.cmd-login-submit9dispatch-5885d80a13c0db13d3fae.e3d3faee3d3faeef8e2.63663d3faee8d8.494db9703d295b4a2116.480ee01a05c.federaleshop.com/,bad
ecreatify.com/cho/express/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid;=,bad
www.milesofsavage.com/NAB.php,bad
www.xn--rhqt00c20if7g.net/1wumt/index.html,bad
bancopostaonline.poste.it-logind52ac2jKljY4aRu6nHFVkwEG0PLw97rdamd89d67.iran-viajes.com/BancoPosteClickd9aawd9d932n3udf7gf983rnajasdh/?user=,bad
vecchiofornobarletta.it/wp-content/,bad
www.evergreenrentacar.com/includes/languages/english/promo/index.html,bad
newcastlefalcons-portal.azurewebsites.net/en-GB/login.aspx,bad
postosp400.com/wps/portal/ipiranga/inicio/!ut/p/a1/04_Sj9CPykssy0xPLMnMz0vM0Q90LSrKL9L3g1BA2SizeG8PExMPJxMDL3-nMCMDRyN_Y2O34BAnM3MzoIJIoAIDHMDRgJD-cP0ovEqCzKEK8FhRkB6VFuzpqAgApQtllw!!/dl5/d5,bad
odontologiavaldivia.cl/components/com_wrapper/views/wrapper/refererident=5G3GT6E3F2C2/cookieid=25618/noscr=false/login.php,bad
quoting-price.com/bbiepedersencelebrant.com/index.php,bad
www.sevkon.net/js/?ref=3D3D3D3D3D3Dus.battle.net/d3/en/index,bad
chrandinc.com/del,bad
johnnylucky.org/news/bdsc/index.html,bad
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=ujppqekus.battle.net/d3/en/index&amp;,bad
basilicasantjust.cat//wp-includes/Remax/index.htm,bad
bluestocking.co.za/wp-includes/zonalzone/homezone/,bad
www.wavestake.com/_SYS/_ROOT/CADASTRO.ASP,bad
koethme.com/GRcntrlde/webscr.php?cmd_=session.start&amp;sdr01=cnNhY2h0bGViZW5AYXJjb3IuZGU=,bad
skatescola.org.br/yyhhmmll/index.html,bad
13453765871837679316.googlegroups.com/attach/5ed5d019a6363180/docfile.htm?part=0.1&amp;view=1&amp;vt=ANaJVrEARug2e047HKc-nzJoydovN4wNo_woR7SGRu29pwH1C6eEZ9gI99Q3UptdbHRC2RBeUXYxhQhOD1D6V71bLqnphgCV6sSgPJjO5rnexIeBRdovRm8,bad
client-free.info/cpsess1923137555/ceebc/80248/moncompte/index.php,bad
chriscel.org/nm685Tqyruhjkeg93437/aW5mb0BtYXNzYWdlcHJheGlzLW9ubGluZS5kZQ==/xDEsdR/Y2hyaXNjZWxzLm5ldA=Message-ID:,bad
boothillgang.com/include/newepic2016/hov/,bad
holzgermany.com/templates/beez/5148307293/43264726363475426/,bad
www.marcheurs-de-divajeu.fr/wordpress/wp-content/themes/twentyten/Personal.ibc.php,bad
slawnipodlupa.cba.pl/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
socialnetwork24580.tk/,bad
pastehtml.com/view/bezysxo0z.html,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=59073554fb97eef887a70dc2655e059759073554fb97eef887a70dc2655e0597,bad
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/653cfb852860cbfc89ab233aa379d6c4/2288f29c07b9cf9d99add3ee42052eb6/webscr.php,bad
www.fas-sl.com/language/images.php?check=3,bad
q000qle.coffeecaboose.com.au/invest/Ve!w/,bad
upwardpoweredaccess.com/accounte/secure-code134/home/a612a94d04a936be56a437e7db3aae1c/,bad
boduim.com/ali/index.php?email=abuse@globalsouces.com,bad
gazetedunya.net/a2/image/or/pe/ut/et/,bad
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;am,bad
docs.google.com/forms/d/17fxZvmk75abGKS3BAdBfLLCUNXEwwdNcQAfrjV5LgfE/viewform,bad
realestatewebgurus.com/Graves_Dustin/,bad
vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgdjl-d/,bad
promominha.com.br/cliente/2012/promocao/fb2ltam/sorteios/julho/07000000000/d526b7221958493gtfeFMULT/Ofertasjulhomes072012/,bad
referentiel-cinema-maroc.ma/mre/pplhmed/1.php,bad
www.premiocioelo.webege.com/login/cadastro3.html?id=231121132,bad
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=oukvlwcus.battle.net/d3/en/index&amp;app=com-d3,bad
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com/54d8abd53b7f261253f65e2773177201/,bad
ztipptops.org/pCntrlde/webscr.php?cmd_=session.start&sdr01=amVubnkuZ3VlbGRuZXJAdC1vbmxpbmUuZGU,bad
www.e-wings.com.cn/images/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
verapdpf.info/db,bad
secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;amp;ssl=0&amp;amp;=,bad
abc-byggsystem.no/wp-includes/Text/,bad
antares63.ru/templates/system/images/www/index.php,bad
paypal.com.account.security.f671a0bcf526dbe21f0c9fe0364c23fd.secure.login.html.section.signinpage.cookiecheck.yes.nba.signin.paypal.com.tirumalaautomation.com/a97565c10ff06a1544abe7bda18adf86/index.php,bad
vsv.fr/plugins/system/anticopy/gogdoc/g_doc/download_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;;userid_JeHJOXK0IDw_JOXK0IDD&amp;;userid=,bad
hyundaitanphu.vn/wp-content/themes/bazar/theme/templates/portfolios/simply/css/submit/ec22e5d7cf9e1a0168439e80ed23edd1/,bad
jessiegillan.com/ascend/cc/secure-code28/home/619c8b32cb24bb55c5e58fd41375a13f/,bad
www.thevgrill.co.nz/media/acesso.php,bad
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/0c0002f7cf46f141e56b54ac65cc28d5/,bad
allanskov.dk/digits/server/cp.php?m=login,bad
eddenya.com/,bad
www.bancofalabellacl.net/BancoFalabellaChile/index.html,bad
leoclube.org.br/templates/system/html/wp/bd52b,bad
